Ticker,Change,Text,Date
AA,Maintains,B of A Securities: Buy,10/4/2017
AA,Downgrade,Berenberg: Buy to Hold,9/22/2017
AA,Maintains,BMO Capital: Outperform,9/13/2017
AA,Upgrade,Deutsche Bank: Hold to Buy,9/12/2017
AA,Initiated,Credit Suisse: Neutral,8/9/2017
AA,Initiated,Clarkson Capital Markets: Buy,5/22/2017
AA,Upgrade,BMO Capital: Market Perform to Outperform,3/31/2017
AA,Upgrade,Berenberg: Hold to Buy,3/24/2017
AA,Upgrade,Goldman Sachs: Neutral to Buy,3/6/2017
AA,Upgrade,B of A Securities: Buy,2/3/2017
AA,Upgrade,JP Morgan: Neutral to Overweight,2/2/2017
AA,Upgrade,Citigroup: Neutral to Buy,1/25/2017
AA,Upgrade,Deutsche Bank: Sell to Hold,1/25/2017
AA,Upgrade,Macquarie: Neutral to Outperform,12/20/2016
AA,Initiated,Argus Research: Buy,12/9/2016
AA,Initiated,Deutsche Bank: Sell,12/1/2016
AA,Initiated,Cowen & Co.: Outperform,11/7/2016
AA,Initiated,Citigroup: Buy,11/7/2016
AA,Initiated,Morgan Stanley: Overweight,11/7/2016
AA,Initiated,BMO Capital: Market Perform,11/2/2016
AA,Initiated,B of A Securities: Underperform,11/2/2016
AA,Initiated,Goldman Sachs: Sell,11/2/2016
AA,Initiated,Macquarie: Neutral,11/1/2016
AA,Maintains,Deutsche Bank: Buy,10/12/2016
AA,Initiated,Seaport Global: Neutral,9/9/2016
AA,Maintains,Morgan Stanley: Overweight,6/30/2016
AA,Upgrade,B of A Securities: Neutral to Buy,5/23/2016
AA,Initiated,Rosenblatt: Buy,4/26/2016
AA,Maintains,Macquarie: Outperform,4/6/2016
AA,Initiated,Credit Suisse: Outperform,3/11/2016
AA,Downgrade,B of A Securities: Buy to Neutral,3/3/2016
AA,Initiated,Berenberg: Hold,3/3/2016
AA,Maintains,Cowen & Co.: Market Perform,3/2/2016
AA,Maintains,Macquarie: Outperform,1/15/2016
AA,Downgrade,Argus Research: Buy to Hold,1/14/2016
AA,Maintains,Deutsche Bank: Buy,1/12/2016
AA,Maintains,BMO Capital: Market Perform,1/12/2016
AA,Upgrade,Macquarie: Neutral to Outperform,1/8/2016
AA,Downgrade,Nomura: Buy to Neutral,11/9/2015
AA,Maintains,Deutsche Bank: Buy,10/5/2015
AA,Initiated,Gabelli & Co.: Buy,10/5/2015
AA,Maintains,Citigroup: Buy,9/24/2015
AA,Upgrade,B of A Securities: Neutral to Buy,9/8/2015
AA,Upgrade,UBS: Neutral to Buy,8/4/2015
AA,Maintains,Citigroup: Buy,7/10/2015
AA,Maintains,Macquarie: Neutral,7/2/2015
AA,Maintains,Stifel: Buy,6/29/2015
AA,Maintains,Morgan Stanley: Overweight,6/28/2015
AA,Downgrade,Sterne Agee: Buy to Neutral,6/22/2015
AA,Maintains,JP Morgan: Neutral,5/28/2015
AA,Upgrade,Standpoint Research: Hold to Buy,5/1/2015
AA,Initiated,Cleveland Research: Neutral,4/22/2015
AA,Maintains,Citigroup: Buy,4/14/2015
AA,Maintains,Citigroup: Buy,4/13/2015
AA,Maintains,Stifel: Buy,4/9/2015
AA,Maintains,JP Morgan: Neutral,3/31/2015
AA,Maintains,BMO Capital: Market Perform,3/10/2015
AA,Maintains,Citigroup: Buy,3/6/2015
AA,Maintains,Deutsche Bank: Buy,3/5/2015
AA,Downgrade,B of A Securities: Buy to Neutral,3/4/2015
AA,Downgrade,JP Morgan: Overweight to Neutral,2/9/2015
AA,Maintains,JP Morgan: Overweight,1/23/2015
AA,Upgrade,Nomura: Neutral to Buy,1/12/2015
AA,Initiated,Wells Fargo: Outperform,12/4/2014
AA,Maintains,Citigroup: Neutral,12/1/2014
AA,Upgrade,Deutsche Bank: Hold to Buy,10/27/2014
AA,Maintains,Macquarie: Neutral,10/17/2014
AA,Upgrade,Tigress Financial: Buy to Strong Buy,10/10/2014
AA,Maintains,Nomura: Neutral,10/9/2014
AA,Upgrade,B of A Securities: Neutral to Buy,9/30/2014
AA,Maintains,Stifel: Buy,9/25/2014
AA,Initiated,Tigress Financial: Buy,9/23/2014
AA,Initiated,Bernstein: Outperform,9/9/2014
AA,Maintains,JP Morgan: Overweight,8/1/2014
AA,Upgrade,Morgan Stanley: Equal-Weight to Overweight,7/10/2014
AA,Maintains,JP Morgan: Overweight to --,7/10/2014
AA,Maintains,UBS: Neutral,7/10/2014
AA,Maintains,Deutsche Bank: Hold,7/3/2014
AA,Upgrade,BMO Capital: Underperform to Market Perform,6/12/2014
AA,Upgrade,B of A Securities: Underperform to Neutral,6/2/2014
AA,Initiated,Northcoast Research: Buy,5/9/2014
AA,Maintains,UBS: Neutral,4/9/2014
AA,Upgrade,Deutsche Bank: Sell to Hold,4/7/2014
AA,Upgrade,Macquarie: Underperform to Neutral,3/27/2014
AA,Initiated,Sterne Agee: Buy,3/14/2014
AA,Downgrade,Standpoint Research: Buy to Hold,3/6/2014
AA,Maintains,Goldman Sachs: Buy,2/11/2014
AA,Maintains,DA Davidson: Neutral,1/31/2014
AA,Maintains,Stifel: Buy,1/29/2014
AA,Maintains,Citigroup: Neutral,1/24/2014
AA,Upgrade,JP Morgan: Neutral to Overweight,1/21/2014
AA,Upgrade,Goldman Sachs: Neutral to Buy,11/25/2013
AA,Maintains,UBS: Neutral,11/8/2013
AA,Downgrade,Wellington Shields: Buy to Hold,11/7/2013
AA,Downgrade,Morgan Stanley: Overweight to Equal-Weight,10/7/2013
AA,Downgrade,Deutsche Bank: Hold to Sell,10/2/2013
AA,Initiated,Wellington Shields: Buy,9/17/2013
AA,Downgrade,B of A Securities: Neutral to Underperform,8/16/2013
AA,Downgrade,JP Morgan: Overweight to Neutral,7/3/2013
AA,Maintains,Nomura: Neutral,4/9/2013
AA,Maintains,B of A Securities: Neutral,4/4/2013
AA,Maintains,Goldman Sachs: Neutral,3/26/2013
AA,Maintains,Deutsche Bank: Hold,1/15/2013
AA,Downgrade,Macquarie: Neutral to Underperform,1/10/2013
AA,Maintains,UBS: Neutral,1/9/2013
AA,Maintains,Jefferies: Hold,10/10/2012
AA,Maintains,JP Morgan: Overweight,10/10/2012
AA,Maintains,Nomura: Neutral,10/10/2012
AA,Maintains,Deutsche Bank: Hold,10/2/2012
AA,Downgrade,Dahlman Rose: Buy to Hold,9/27/2012
AA,Downgrade,Jefferies: Buy to Hold,9/18/2012
AA,Maintains,B of A Securities: Buy,8/16/2012
AA,Downgrade,BMO Capital: Market Perform to Underperform,7/11/2012
AA,Maintains,Barclays: Equal-Weight,7/10/2012
AA,Upgrade,S&P Capital IQ: Hold to Buy,7/10/2012
AA,Maintains,JP Morgan: Overweight,7/10/2012
AA,Maintains,Dahlman Rose: Buy,7/10/2012
AA,Maintains,Deutsche Bank: Hold,7/9/2012
AA,Maintains,Goldman Sachs: Neutral,6/21/2012
AA,Maintains,JP Morgan: Overweight,4/11/2012
AA,Maintains,Stifel: Buy,3/27/2012
AAPL,Maintains,Wedbush: Outperform to Outperform,12/26/2024
AAPL,Reiterates,Morgan Stanley: Overweight to Overweight,12/13/2024
AAPL,Reiterates,Needham: Buy to Buy,12/10/2024
AAPL,Reiterates,Wedbush: Outperform to Outperform,11/29/2024
AAPL,Reiterates,Morgan Stanley: Overweight to Overweight,11/25/2024
AAPL,Maintains,Maxim Group: Hold to Hold,11/1/2024
ABBV,Maintains,Piper Sandler: Overweight to Overweight,12/17/2024
ABBV,Upgrade,Leerink Partners: Market Perform to Outperform,11/22/2024
ABBV,Initiated,Wolfe Research: Outperform,11/15/2024
ABBV,Maintains,JP Morgan: Overweight to Overweight,11/13/2024
ABBV,Maintains,Citigroup: Buy to Buy,11/12/2024
ABBV,Maintains,BMO Capital: Outperform to Outperform,11/12/2024
ABBV,Maintains,Morgan Stanley: Overweight to Overweight,11/12/2024
ABBV,Maintains,Guggenheim: Buy to Buy,11/6/2024
ABBV,Upgrade,Argus Research: Hold to Buy,11/4/2024
ABBV,Maintains,Citigroup: Buy to Buy,10/31/2024
ABBV,Maintains,UBS: Neutral to Neutral,10/31/2024
ABBV,Maintains,Morgan Stanley: Overweight to Overweight,10/31/2024
ABBV,Maintains,Citigroup: Buy to Buy,10/25/2024
ABBV,Maintains,B of A Securities: Neutral to Neutral,10/18/2024
ABBV,Maintains,BMO Capital: Outperform to Outperform,10/17/2024
ABBV,Initiated,Bernstein: Market Perform,10/17/2024
ABBV,Maintains,Truist Securities: Buy to Buy,10/10/2024
ABBV,Maintains,UBS: Neutral to Neutral,10/9/2024
ABBV,Maintains,Barclays: Overweight to Overweight,10/7/2024
ABBV,Maintains,TD Cowen: Buy to Buy,10/7/2024
ABBV,Maintains,Piper Sandler: Overweight to Overweight,8/23/2024
ABBV,Maintains,Morgan Stanley: Overweight to Overweight,8/12/2024
ABBV,Reiterates,Cantor Fitzgerald: Overweight to Overweight,8/5/2024
ABBV,Reiterates,Cantor Fitzgerald: Overweight to Overweight,7/26/2024
ABBV,Reiterates,Truist Securities: Buy to Buy,7/26/2024
ABBV,Maintains,Wells Fargo: Overweight to Overweight,7/26/2024
ABBV,Maintains,Barclays: Overweight to Overweight,7/26/2024
ABBV,Maintains,JP Morgan: Overweight to Overweight,7/25/2024
ABBV,Maintains,BMO Capital: Outperform to Outperform,7/19/2024
ABBV,Maintains,Morgan Stanley: Overweight to Overweight,7/11/2024
ABBV,Reiterates,Cantor Fitzgerald: Overweight to Overweight,7/9/2024
ABBV,Maintains,Piper Sandler: Overweight to Overweight,7/2/2024
ABBV,Reiterates,Cantor Fitzgerald: Overweight to Overweight,6/20/2024
ABBV,Maintains,Piper Sandler: Overweight to Overweight,6/18/2024
ABBV,Upgrade,HSBC: Hold to Buy,6/5/2024
ABBV,Initiated,Cantor Fitzgerald: Overweight,5/17/2024
ABBV,Maintains,Barclays: Overweight to Overweight,4/29/2024
ABBV,Maintains,BMO Capital: Outperform to Outperform,4/29/2024
ABBV,Maintains,Barclays: Overweight to Overweight,3/27/2024
ABBV,Maintains,Guggenheim: Buy to Buy,3/22/2024
ABBV,Maintains,Truist Securities: Buy to Buy,2/6/2024
ABBV,Maintains,Raymond James: Outperform,2/6/2024
ABBV,Maintains,BMO Capital: Outperform to Outperform,2/5/2024
ABBV,Maintains,Raymond James: Outperform to Outperform,2/5/2024
ABBV,Maintains,Barclays: Overweight to Overweight,2/5/2024
ABBV,Upgrade,William Blair: Market Perform to Outperform,1/29/2024
ABBV,Maintains,Barclays: Overweight to Overweight,1/23/2024
ABBV,Downgrade,HSBC: Buy to Hold,12/18/2023
ABBV,Upgrade,Goldman Sachs: Neutral to Buy,12/11/2023
ABBV,Maintains,Raymond James: Outperform to Outperform,12/1/2023
ABBV,Initiated,Deutsche Bank: Hold,11/9/2023
ABBV,Maintains,Morgan Stanley: Overweight to Overweight,10/30/2023
ABBV,Upgrade,Barclays: Equal-Weight to Overweight,10/30/2023
ABBV,Maintains,Morgan Stanley: Overweight to Overweight,10/11/2023
ABBV,Initiated,Raymond James: Outperform,9/29/2023
ABBV,Maintains,Piper Sandler: Overweight to Overweight,7/28/2023
ABBV,Initiated,William Blair: Market Perform,7/25/2023
ABBV,Initiated,HSBC: Buy,7/14/2023
ABBV,Reiterates,Morgan Stanley: Overweight to Overweight,7/11/2023
ABBV,Maintains,Guggenheim: Buy,4/28/2023
ABBV,Maintains,Morgan Stanley: Overweight,4/28/2023
ABBV,Maintains,Wells Fargo: Overweight,4/28/2023
ABBV,Maintains,Morgan Stanley: Overweight,4/10/2023
ABBV,Downgrade,Argus Research: Buy to Hold,4/5/2023
ABBV,Initiated,Guggenheim: Buy,3/1/2023
ABBV,Downgrade,Wolfe Research: Outperform to Peer Perform,2/22/2023
ABBV,Upgrade,SVB Leerink: Underperform to Market Perform,2/10/2023
ABBV,Maintains,Atlantic Equities: Neutral,2/10/2023
ABBV,Maintains,UBS: Neutral,2/10/2023
ABBV,Maintains,Morgan Stanley: Overweight,2/10/2023
ABBV,Maintains,Piper Sandler: Overweight,2/10/2023
ABBV,Maintains,Evercore ISI Group: Outperform,2/9/2023
ABBV,Reiterates,Truist Securities: Buy,2/9/2023
ABBV,Downgrade,CFRA: Hold to Sell,2/9/2023
ABBV,Maintains,BMO Capital: Outperform,2/6/2023
ABBV,Maintains,UBS: Neutral,1/31/2023
ABBV,Maintains,Piper Sandler: Overweight,1/17/2023
ABBV,Maintains,Truist Securities: Buy to Buy,1/5/2023
ABBV,Maintains,Evercore ISI Group: Outperform,12/20/2022
ABBV,Maintains,B of A Securities: Neutral,12/14/2022
ABBV,Initiated,Exane BNP Paribas: Neutral,12/8/2022
ABBV,Maintains,Morgan Stanley: Overweight,12/6/2022
ABBV,Maintains,B of A Securities: Neutral,12/5/2022
ABBV,Initiated,Credit Suisse: Outperform,11/18/2022
ABBV,Downgrade,Societe Generale: Buy to Hold,11/8/2022
ABBV,Maintains,UBS: Neutral,10/31/2022
ABBV,Maintains,Atlantic Equities: Neutral,10/31/2022
ABBV,Downgrade,CFRA: Buy to Hold,10/31/2022
ABBV,Maintains,Morgan Stanley: Overweight,10/31/2022
ABBV,Maintains,BMO Capital: Outperform,10/31/2022
ABBV,Maintains,Barclays: Equal-Weight,10/31/2022
ABBV,Maintains,Morgan Stanley: Overweight,10/11/2022
ABBV,Maintains,SVB Leerink: Underperform,9/30/2022
ABBV,Reiterates,Morgan Stanley: Overweight,9/14/2022
ABBV,Maintains,Argus Research: Buy,8/24/2022
ABBV,Maintains,UBS: Neutral,8/1/2022
ABBV,Maintains,Morgan Stanley: Overweight,8/1/2022
ABBV,Maintains,Barclays: Equal-Weight,8/1/2022
ABBV,Maintains,Piper Sandler: Overweight,8/1/2022
ABBV,Maintains,Atlantic Equities: Neutral,8/1/2022
ABBV,Maintains,BMO Capital: Outperform,8/1/2022
ABBV,Reiterates,Truist Securities: Buy,7/29/2022
ABBV,Reiterates,Berenberg: Hold to Hold,7/15/2022
ABBV,Maintains,Morgan Stanley: Overweight,7/8/2022
ABBV,Reiterates,B of A Securities: Neutral,6/21/2022
ABBV,Initiated,SVB Leerink: Underperform,5/23/2022
ABBV,Maintains,Berenberg: Hold,5/20/2022
ABBV,Maintains,CFRA: Buy,5/2/2022
ABBV,Maintains,Morgan Stanley: Overweight,5/2/2022
ABBV,Maintains,Wells Fargo: Overweight,5/2/2022
ABBV,Maintains,Wolfe Research: Outperform,5/1/2022
ABBV,Reiterates,Truist Securities: Buy,4/29/2022
ABBV,Maintains,BMO Capital: Outperform,4/25/2022
ABBV,Maintains,B of A Securities: Neutral,4/22/2022
ABBV,Maintains,TD Cowen: Outperform,4/14/2022
ABBV,Maintains,Goldman Sachs: Neutral,4/12/2022
ABBV,Maintains,Barclays: Equal-Weight,4/12/2022
ABBV,Maintains,Morgan Stanley: Overweight,4/6/2022
ABBV,Maintains,CFRA: Buy,4/1/2022
ABBV,Maintains,B of A Securities: Neutral,3/17/2022
ABBV,Reiterates,Citigroup: Buy to Buy,3/1/2022
ABBV,Reiterates,Berenberg: Hold to Hold,2/28/2022
ABBV,Downgrade,UBS: Buy to Neutral,2/28/2022
ABBV,Maintains,BMO Capital: Outperform,2/23/2022
ABBV,Maintains,Truist Securities: Buy,2/15/2022
ABBV,Maintains,Mizuho: Buy,2/4/2022
ABBV,Maintains,Goldman Sachs: Neutral to Neutral,2/3/2022
ABBV,Maintains,BMO Capital: Outperform,2/3/2022
ABBV,Maintains,Barclays: Equal-Weight,2/3/2022
ABBV,Maintains,B of A Securities: Neutral,2/3/2022
ABBV,Maintains,Citigroup: Buy to Buy,1/27/2022
ABBV,Maintains,Berenberg: Hold,1/26/2022
ABBV,Maintains,Morgan Stanley: Overweight,1/24/2022
ABBV,Maintains,Barclays: Equal-Weight,1/20/2022
ABBV,Reiterates,Piper Sandler: Overweight,1/18/2022
ABBV,Maintains,TD Cowen: Outperform,1/18/2022
ABBV,Initiated,Redburn Partners: Buy,1/13/2022
ABBV,Maintains,BMO Capital: Outperform,1/12/2022
ABBV,Maintains,Mizuho: Buy,1/5/2022
ABBV,Maintains,Piper Sandler: Overweight,1/3/2022
ABBV,Maintains,Bernstein: Outperform,1/3/2022
ABBV,Initiated,Goldman Sachs: Neutral,12/17/2021
ABBV,Initiated,Wells Fargo: Overweight,12/9/2021
ABBV,Maintains,UBS: Buy,11/29/2021
ABBV,Maintains,Berenberg: Hold to Hold,11/24/2021
ABBV,Upgrade,Societe Generale: Hold to Buy,11/23/2021
ABBV,Maintains,Barclays: Equal-Weight,11/1/2021
ABBV,Maintains,Piper Sandler: Overweight,11/1/2021
ABBV,Maintains,Morgan Stanley: Overweight,11/1/2021
ABBV,Maintains,SVB Leerink: Outperform,11/1/2021
ABBV,Maintains,Mizuho: Buy,11/1/2021
ABBV,Reiterates,Mizuho: Buy,9/1/2021
ABBV,Maintains,TD Cowen: Outperform to Outperform,8/23/2021
ABBV,Maintains,SVB Leerink: Outperform,8/20/2021
ABBV,Maintains,Mizuho: Buy,8/2/2021
ABBV,Maintains,B of A Securities: Neutral,8/2/2021
ABBV,Maintains,SVB Leerink: Outperform,8/2/2021
ABBV,Maintains,Barclays: Equal-Weight,8/2/2021
ABBV,Maintains,B of A Securities: Neutral,5/19/2021
ABBV,Maintains,UBS: Buy,5/12/2021
ABBV,Reiterates,RBC Capital: Outperform,5/3/2021
ABBV,Maintains,Truist Securities: Buy,5/3/2021
ABBV,Maintains,BMO Capital: Outperform,5/3/2021
ABBV,Maintains,Mizuho: Buy,5/3/2021
ABBV,Maintains,Wolfe Research: Outperform,5/3/2021
ABBV,Maintains,SVB Leerink: Outperform,3/30/2021
ABBV,Maintains,Citigroup: Buy to Buy,3/12/2021
ABBV,Maintains,SVB Leerink: Outperform,2/4/2021
ABBV,Maintains,Mizuho: Buy to Buy,2/4/2021
ABBV,Maintains,RBC Capital: Outperform to Outperform,2/4/2021
ABBV,Maintains,Morgan Stanley: Overweight,1/28/2021
ABBV,Maintains,SVB Leerink: Outperform,12/16/2020
ABBV,Maintains,B of A Securities: Neutral to Neutral,12/11/2020
ABBV,Maintains,UBS: Buy to Buy,12/11/2020
ABBV,Maintains,TD Cowen: Outperform to Outperform,12/10/2020
ABBV,Maintains,Morgan Stanley: Overweight,11/30/2020
ABBV,Initiated,BMO Capital: Outperform,11/18/2020
ABBV,Initiated,Bernstein: Outperform,11/10/2020
ABBV,Maintains,SVB Leerink: Outperform,11/2/2020
ABBV,Initiated,Truist Securities: Buy,10/23/2020
ABBV,Maintains,JP Morgan: Overweight,10/16/2020
ABBV,Initiated,Berenberg: Hold,9/29/2020
ABBV,Maintains,Citigroup: Buy,9/2/2020
ABBV,Maintains,Morgan Stanley: Overweight,8/20/2020
ABBV,Maintains,Mizuho: Buy,8/3/2020
ABBV,Maintains,RBC Capital: Outperform,8/3/2020
ABBV,Maintains,Mizuho: Buy to Buy,6/29/2020
ABBV,Maintains,RBC Capital: Outperform to Outperform,6/25/2020
ABBV,Upgrade,Atlantic Equities: Neutral to Overweight,6/23/2020
ABBV,Maintains,UBS: Buy to Buy,6/17/2020
ABBV,Upgrade,Argus Research: Hold to Buy,6/2/2020
ABBV,Upgrade,JP Morgan: Neutral to Overweight,5/12/2020
ABBV,Maintains,SVB Leerink: Outperform,5/11/2020
ABBV,Maintains,Mizuho: Buy to Buy,5/4/2020
ABBV,Maintains,RBC Capital: Sector Perform to Outperform,5/4/2020
ABBV,Maintains,SVB Leerink: Outperform,5/4/2020
ABBV,Upgrade,RBC Capital: Sector Perform to Outperform,4/20/2020
ABBV,Maintains,UBS: Buy,4/13/2020
ABBV,Maintains,RBC Capital: Sector Perform to Sector Perform,3/24/2020
ABBV,Downgrade,Societe Generale: Buy to Hold,3/23/2020
ABBV,Initiated,Barclays: Equal-Weight,2/27/2020
ABBV,Maintains,TD Cowen: Outperform to Outperform,2/18/2020
ABBV,Maintains,Cowen & Co.: Outperform,2/18/2020
ABBV,Maintains,RBC Capital: Sector Perform to Sector Perform,2/10/2020
ABBV,Maintains,Mizuho: Buy,2/10/2020
ABBV,Maintains,UBS: Buy to Buy,2/10/2020
ABBV,Initiated,Mizuho: Buy,2/6/2020
ABBV,Initiated,RBC Capital: Sector Perform,1/6/2020
ABBV,Reiterates,TD Cowen: Outperform,12/26/2019
ABBV,Maintains,Cowen & Co.: Outperform,12/26/2019
ABBV,Maintains,Citigroup: Buy,11/20/2019
ABBV,Maintains,UBS: Buy,11/19/2019
ABBV,Upgrade,Citigroup: Neutral to Buy,9/26/2019
ABBV,Upgrade,UBS: Neutral to Buy,9/12/2019
ABBV,Maintains,Piper Sandler: Overweight,9/4/2019
ABBV,Upgrade,Piper Sandler: Neutral to Overweight,8/20/2019
ABBV,Upgrade,SVB Leerink: Market Perform to Outperform,6/26/2019
ABBV,Initiated,Goldman Sachs: Neutral,5/28/2019
ABBV,Upgrade,BMO Capital: Underperformer to Market Perform,4/29/2019
ABBV,Downgrade,B of A Securities: Buy to Neutral,1/3/2019
ABBV,Initiated,Standpoint Research: Buy,12/26/2018
ABBV,Maintains,Argus Research: Buy to Buy,11/6/2018
ABBV,Maintains,BMO Capital: Underperform to Underperform,11/5/2018
ABBV,Maintains,B of A Securities: Buy to Buy,10/4/2018
ABBV,Maintains,B of A Securities: Buy to Buy,8/22/2018
ABBV,Maintains,B of A Securities: Buy to Buy,7/30/2018
ABBV,Initiated,Berenberg: Hold,7/12/2018
ABBV,Maintains,Argus Research: Buy to Buy,6/11/2018
ABBV,Downgrade,Piper Sandler: Overweight to Neutral,6/1/2018
ABBV,Downgrade,Credit Suisse: Neutral to Underperform,5/30/2018
ABBV,Maintains,BMO Capital: Underperform to Underperform,5/23/2018
ABBV,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,4/30/2018
ABBV,Maintains,Credit Suisse: Neutral to Neutral,4/27/2018
ABBV,Maintains,Barclays: Equal-Weight to Equal-Weight,4/5/2018
ABBV,Maintains,BMO Capital: Underperform to Underperform,3/23/2018
ABBV,Maintains,Argus Research: Buy,2/2/2018
ABBV,Downgrade,BMO Capital: Market Perform to Underperform,1/30/2018
ABBV,Maintains,Morgan Stanley: Equal-Weight to Equal-Weight,1/30/2018
ABBV,Downgrade,Leerink Swann: Outperform to Market Perform,1/29/2018
ABBV,Maintains,BMO Capital: Market Perform,11/16/2017
ABBV,Maintains,Leerink Swann: Outperform,10/30/2017
ABBV,Maintains,Barclays: Equal-Weight,10/13/2017
ABBV,Maintains,UBS: Neutral,10/13/2017
ABBV,Upgrade,Cowen & Co.: Market Perform to Outperform,10/11/2017
ABBV,Maintains,Leerink Swann: Outperform,10/5/2017
ABBV,Maintains,Leerink Swann: Outperform,10/2/2017
ABBV,Upgrade,Leerink Swann: Market Perform to Outperform,10/2/2017
ABBV,Downgrade,UBS: Buy to Neutral,9/25/2017
ABBV,Maintains,Jefferies: Buy,9/15/2017
ABBV,Initiated,Evercore ISI Group: Outperform,8/17/2017
ABBV,Maintains,Deutsche Bank: Hold,7/17/2017
ABBV,Maintains,Jefferies: Buy,7/17/2017
ABBV,Maintains,Goldman Sachs: Buy to Buy,3/10/2017
ABBV,Downgrade,Citigroup: Buy to Neutral,11/28/2016
ABBV,Downgrade,Credit Suisse: Outperform to Neutral,10/31/2016
ABBV,Initiated,Leerink Swann: Market Perform,10/18/2016
ABBV,Downgrade,JP Morgan: Overweight to Neutral,9/8/2016
ABBV,Initiated,Raymond James: Outperform,9/2/2016
ABBV,Downgrade,BMO Capital: Outperform to Market Perform,6/10/2016
ABBV,Downgrade,Morgan Stanley: Overweight to Equal-Weight,6/8/2016
ABBV,Downgrade,Cowen & Co.: Outperform to Market Perform,6/6/2016
ABBV,Initiated,Societe Generale: Sell,4/6/2016
ABBV,Initiated,Deutsche Bank: Hold,3/15/2016
ABBV,Maintains,Goldman Sachs: Buy,3/7/2016
ABBV,Upgrade,Citigroup: Neutral to Buy,2/23/2016
ABBV,Initiated,William Blair: Outperform,2/5/2016
ABBV,Maintains,Jefferies: Buy,1/14/2016
ABBV,Initiated,Atlantic Equities: Neutral,12/18/2015
ABBV,Downgrade,Barclays: Overweight to Equal-Weight,12/1/2015
ABBV,Upgrade,Morgan Stanley: Equal-Weight to Overweight,11/2/2015
ABBV,Upgrade,Citigroup: Neutral to --,9/28/2015
